ident,name,latitude_deg,longitude_deg,elevation_ft
KSBS,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,6882
KSBU,Blue Earth Municipal Airport,43.595298767089844,-94.0927963256836,1107
KSBX,Shelby Airport,48.5406990051,-111.871002197,3443
KSBY,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,52
KSCB,Scribner State Airport,41.610298156738,-96.629898071289,1325
KSCD,Merkel Field Sylacauga Municipal Airport,33.17179870605469,-86.30549621582031,569
KSCH,Schenectady County Airport,42.852500915527,-73.928901672363,378
KSCK,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,33
KSCX,Scott Municipal Airport,36.45560073852539,-84.58570098876953,1545
KSDA,Shenandoah Municipal Airport,40.7515983581543,-95.4136962890625,971
KSDC,Williamson Sodus Airport,43.23469925,-77.1210022,424
KSDF,Louisville International Standiford Field,38.1744,-85.736,501
KSDL,Scottsdale Airport,33.622898101807,-111.91100311279,1510
KSDM,Brown Field Municipal Airport,32.572299957275,-116.98000335693,526
KSDY,Sidney - Richland Regional Airport,47.706902,-104.193001,1985
KSEA,Seattle Tacoma International Airport,47.449001,-122.308998,433
KSEE,Gillespie Field,32.826198577881,-116.97200012207,388
KSEF,Sebring Regional Airport,27.45639992,-81.3423996,62
KSEG,Penn Valley Airport,40.820598602295,-76.863899230957,450
KSEM,Craig Field,32.343898773193,-86.987800598145,166
KSEP,Stephenville Clark Regional Airport,32.215301513672,-98.177696228027,1321
KSEQ,Randolph Air Force Base Auxiliary Airport,29.56579971,-97.90830231,525
KSER,Freeman Municipal Airport,38.923599243164,-85.907402038574,583
KSET,St Charles County Smartt Airport,38.92969894,-90.43000031,437
KSEZ,Sedona Airport,34.848598480225,-111.78800201416,4830
KSFB,Orlando Sanford International Airport,28.777599334716797,-81.23750305175781,55
KSFF,Felts Field,47.682800292969,-117.32299804688,1953
KSFM,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,244
KSFO,San Francisco International Airport,37.61899948120117,-122.375,13
KSFQ,Suffolk Executive Airport,36.68239974975586,-76.60189819335938,72
KSFY,Tri Township Airport,42.045799255371094,-90.10790252685547,616
KSFZ,North Central State Airport,41.9207992554,-71.49140167239999,441
KSGF,Springfield Branson National Airport,37.24570084,-93.38860321,1268
KSGH,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,1051
KSGJ,Northeast Florida Regional Airport,29.9592,-81.339798,10
KSGR,Sugar Land Regional Airport,29.622299194336,-95.65650177002,82
KSGS,South St Paul Municipal Richard E Fleming field,44.85710144,-93.03289795,821
KSGT,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224
KSGU,St George Municipal Airport,37.036389,-113.510306,2941
KSHD,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,1201
KSHL,Sheldon Regional Airport,43.208401,-95.833396,1419
KSHN,Sanderson Field,47.233600616455,-123.14800262451,273
KSHR,Sheridan County Airport,44.76919937133789,-106.9800033569336,4021
KSHV,Shreveport Regional Airport,32.446602,-93.8256,258
KSIF,Rockingham County NC Shiloh Airport,36.43719864,-79.85099792,694
KSIK,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,315
KSIV,Sullivan County Airport,39.114700317383,-87.448303222656,540
KSIY,Siskiyou County Airport,41.78139877319336,-122.46800231933594,2648
KSJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62
KSJN,St Johns Industrial Air Park,34.51860046,-109.3789978,5737
KSJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919
KSJX,Beaver Island Airport,45.692298889160156,-85.56659698486328,669
KSKA,Fairchild Air Force Base,47.6151008606,-117.65599823,2461
KSKF,Lackland Air Force Base,29.38419914,-98.58110046,691
KSKI,Sac City Municipal Airport,42.37910079956055,-94.97969818115234,1250
KSKX,Taos Regional Airport,36.45819855,-105.6719971,7095
KSKY,Griffing Sandusky Airport,41.4333992004,-82.6522979736,580
KSLB,Storm Lake Municipal Airport,42.5973014832,-95.24069976810001,1488
KSLC,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227
KSLE,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,214
KSLG,Smith Field,36.19189835,-94.48999786,1191
KSLH,Cheboygan County Airport,45.65370178,-84.51930237,639
KSLI,Los Alamitos Army Air Field,33.79000092,-118.052002,32
KSLJ,Hagler Army Heliport,31.1738,-89.1912,280
KSLK,Adirondack Regional Airport,44.38529968261719,-74.2061996459961,1663
KSLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288
KSLO,Salem Leckrone Airport,38.64289855957,-88.964202880859,573
KSLR,Sulphur Springs Municipal Airport,33.159801483154,-95.621101379395,489
KSMD,Smith Field,41.14339828,-85.15280151,835
KSME,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,927
KSMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,27
KSMN,Lemhi County Airport,45.1237983704,-113.880996704,4043
KSMO,Santa Monica Municipal Airport,34.015800476100004,-118.450996399,177
KSMQ,Somerset Airport,40.625999450683594,-74.67019653320312,105
KSMS,Sumter Airport,33.994998931885,-80.361297607422,182
KSMX,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,261
KSNA,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56
KSNC,Chester Airport,41.3838996887207,-72.50589752197266,416
KSNH,Savannah Hardin County Airport,35.1703987121582,-88.21589660644531,473
KSNK,Winston Field,32.69340133667,-100.94999694824,2430
KSNL,Shawnee Regional Airport,35.357898712158,-96.942802429199,1073
KSNS,Salinas Municipal Airport,36.662799835205,-121.60600280762,85
KSNY,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,4313
KSOA,Sonora Municipal Airport,30.585699081421,-100.6490020752,2140
KSOP,Moore County Airport,35.23740005,-79.3911972,455
KSOW,Show Low Regional Airport,34.265499115,-110.005996704,6415
KSOY,Sioux Center Municipal Airport,43.1343994140625,-96.1875,1448
KSPA,Spartanburg Downtown Memorial Airport,34.915699005127,-81.956497192383,801
KSPB,Scappoose Industrial Airpark,45.770999908447266,-122.86199951171875,58
KSPF,Black Hills Airport-Clyde Ice Field,44.48030090332,-103.78299713135,3931
KSPG,Albert Whitted Airport,27.7651,-82.626999,7
KSPH,Springhill Airport,32.9833984375,-93.4092025756836,218
KSPI,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598
KSPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,1019
KSPW,Spencer Municipal Airport,43.165500640869,-95.202796936035,1339
KSPX,Houston Gulf Airport,29.50830078125,-95.051399230957,20
KSPZ,Silver Springs Airport,39.40299987792969,-119.2509994506836,4269
KSQI,Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,648
KSQL,San Carlos Airport,37.511901855469,-122.25,5
KSRB,Upper Cumberland Regional Airport,36.05590057373047,-85.53070068359375,1025
KSRC,Searcy Municipal Airport,35.21060181,-91.73750305,265
KSRE,Seminole Municipal Airport,35.27470016479492,-96.67520141601562,1024
KSRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,30
KSRR,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,6814
KSSC,Shaw Air Force Base,33.97269821,-80.47059631,241
KSSF,Stinson Municipal Airport,29.336999893188,-98.471099853516,577
KSSI,Malcolm McKinnon Airport,31.15180016,-81.39129639,19
KSSN,Seneca Army Field,42.715209,-76.882098,
KSSQ,Shell Lake Municipal Airport,45.73139954,-91.92070007,1233
KSTC,St Cloud Regional Airport,45.546600341796875,-94.05989837646484,1031
KSTE,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,1110
KSTF,George M Bryan Airport,33.43310165,-88.84860229,333
KSTJ,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,826
KSTK,Sterling Municipal Airport,40.61529922,-103.2649994,4040
KSTL,St Louis Lambert International Airport,38.748697,-90.370003,618
KSTP,St Paul Downtown Holman Field,44.93450164794922,-93.05999755859375,705
KSTS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128
KSUA,Witham Field,27.18169975,-80.22109985,16
KSUD,Stroud Municipal Airport,35.789600372314,-96.655700683594,900
KSUE,Door County Cherryland Airport,44.84370041,-87.42150116,725
KSUN,Friedman Memorial Airport,43.50439835,-114.2959976,5318
KSUO,Rosebud Sioux Tribal Airport,43.2585,-100.85952,2724
KSUS,Spirit of St Louis Airport,38.662101745605,-90.652000427246,463
KSUT,Brunswick County Airport,33.9292984,-78.07499695,24
KSUU,Travis Air Force Base,38.262699127197,-121.92700195312,62
KSUW,Richard I Bong Airport,46.689701080322,-92.094703674316,674
KSUX,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098
KSUZ,Saline County Regional Airport,34.59059906,-92.47940063,390
KSVC,Grant County Airport,32.63650131225586,-108.15599822998047,5446
KSVE,Susanville Municipal Airport,40.375701904297,-120.57299804688,4149
KSVH,Statesville Regional Airport,35.765300750732,-80.953903198242,968
KSVN,Hunter Army Air Field,32.00999832,-81.14569855,41
KSWF,Stewart International Airport,41.50410079956055,-74.10479736328125,491
KSWI,Sherman Municipal Airport,33.62419891357422,-96.58609771728516,745
KSWO,Stillwater Regional Airport,36.161201477051,-97.08570098877,1000
KSWT,Seward Municipal Airport,40.86470032,-97.10919952,1506
KSWW,Avenger Field,32.467399597168,-100.46700286865,2380
KSXK,Sioux County Regional Airport,42.9858275,-96.1614,1409
KSXL,Summersville Airport,38.231601715088,-80.870796203613,1820
KSYF,Cheyenne County Municipal Airport,39.76110077,-101.7959976,3413
KSYI,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,801
KSYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421
KSYV,Sylvester Airport,31.558500289917,-83.895698547363,403
KSZL,Whiteman Air Force Base,38.73030090332,-93.547897338867,870
KSZT,Sandpoint Airport,48.299499511719,-116.55999755859,2131
KSZY,Robert Sibley Airport,35.20289993286133,-88.49839782714844,610
KT00,Chambers County Airport,29.770099639892578,-94.66239929199219,21
KT03,Tuba City Airport,36.0928001404,-111.383003235,4513
KT05,Charles R Johnson Airport,26.56279945373535,-97.43779754638672,10
KT12,Kirbyville Airport,30.6466007232666,-93.91490173339844,121
KT15,Marlin Airport,31.340700149536133,-96.85199737548828,411
KT16,Reserve Airport,33.69419860839844,-108.8489990234375,6360
KT17,New Gulf Airport,29.276100158691406,-95.88860321044922,100
KT19,Duval Freer Airport,27.88360023498535,-98.60030364990234,564
KT20,Roger M. Dreyer Memorial Airport,29.5279998779,-97.4614028931,354
KT23,Albany Municipal Airport,32.71900177002,-99.267601013184,1425
KT24,Pineland Municipal Airport,31.23349952697754,-93.98190307617188,260
KT27,Horizon Airport,31.71980094909668,-106.23699951171875,4007
KT30,Mc Kinley Field,28.82229996,-99.10900116,586
KT31,Aero Country Airport,33.208499908447266,-96.74189758300781,792
KT35,Cameron Municipal Airpark,30.8794002532959,-96.97109985351562,402
KT36,Paul Pittman Memorial Airport,31.145999908447266,-90.16809844970703,384
KT39,Archer City Municipal Airport,33.582298278808594,-98.61869812011719,1065
KT41,La Porte Municipal Airport,29.669300079345703,-95.06420135498047,25
KT42,Ruth Airport,40.21129989624,-123.297996521,2781
KT45,Panhandle Carson County Airport,35.361698150634766,-101.36499786376953,3454
KT50,Menard County Airport,30.933500289916992,-99.81700134277344,1930
KT51,Dan Jones International Airport,30.042800903299998,-95.6671981812,166
KT54,Lane Airpark,29.52440071105957,-95.77519989013672,94
KT55,Dimmitt Municipal Airport,34.5667,-102.322998,3883
KT59,Wheeler Municipal Airport,35.45109939575195,-100.19999694824219,2470
KT60,Stonewall County Airport,33.172298431396484,-100.197998046875,1744
KT65,Mid Valley Airport,26.177601,-97.973098,70
KT67,Hicks Air Field,32.93119812,-97.41169739,855
KT69,Alfred C 'Bubba' Thomas Airport,28.0391998291,-97.5423965454,48
KT70,Laughlin Air Force Base Auxiliary Nr 1 Airport,29.125999450699997,-100.481002808,976
KT74,Taylor Municipal Airport,30.572599411010742,-97.44319915771484,600
KT78,Liberty Municipal Airport,30.077800750732422,-94.69860076904297,70
KT82,Gillespie County Airport,30.243200302124023,-98.9092025756836,1695
KT85,Yoakum Municipal Airport,29.313199996948242,-97.13839721679688,365
KT88,Colorado City Airport,32.46839904785156,-100.9209976196289,2214
KT90,Chambers County Winnie Stowell Airport,29.80410004,-94.43099976,25
KT92,Mason County Airport,30.732200622558594,-99.1843032836914,1502
KT93,Follett Lipscomb County Airport,36.440799713134766,-100.1240005493164,2601
KTAD,Perry Stokes Airport,37.2593994141,-104.341003418,5762
KTAN,Taunton Municipal King Field,41.8744010925293,-71.0166015625,43
KTAZ,Taylorville Municipal Airport,39.53419876098633,-89.32779693603516,622
KTB,Thorne Bay Seaplane Base,55.687999725299996,-132.537002563,0
KTBN,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,1159
KTBR,Statesboro Bulloch County Airport,32.4827003479,-81.73690032959999,187
KTCC,Tucumcari Municipal Airport,35.182800293,-103.602996826,4065
KTCL,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,170
KTCM,McChord Air Force Base,47.1376991272,-122.475997925,322
KTCS,Truth Or Consequences Municipal Airport,33.2369003296,-107.272003174,4853
KTCY,Tracy Municipal Airport,37.68899917602539,-121.44200134277344,193
KTDF,Person County Airport,36.28490067,-78.98419952,609
KTDO,Ed Carlson Memorial Field South Lewis County Airport,46.4771995544,-122.805999756,374
KTDW,Tradewind Airport,35.1698989868,-101.825996399,3649
KTDZ,Toledo Executive Airport,41.56489944,-83.4822998,623
KTEB,Teterboro Airport,40.85010147089999,-74.060798645,9
KTEL,Perry County Municipal Airport,38.0177002,-86.69090271,660
KTEW,Mason Jewett Field,42.56579971,-84.42320251,920
KTEX,Telluride Regional Airport,37.9538002,-107.9079971,9070
KTFP,McCampbell-Porter Airport,27.9130001068,-97.2115020752,18
KTGC,Gibson County Airport,35.932498931884766,-88.8488998413086,359
KTGI,Tangier Island Airport,37.82509994506836,-75.997802734375,5
KTHA,Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,1083
KTHM,Thompson Falls Airport,47.573501586914,-115.28099822998,2467
KTHP,Hot Springs Co Thermopolis Municipal Airport,43.658298,-108.213154,4592
KTHV,York Airport,39.91699982,-76.8730011,495
KTIF,Thomas County Airport,41.96220016,-100.5690002,2925
KTIK,Tinker Air Force Base,35.414699554443,-97.386596679688,1291
KTIP,Rantoul National Avn Center-Frank Elliot field,40.29359818,-88.14240265,737
KTIW,Tacoma Narrows Airport,47.26789856,-122.5780029,294
KTIX,Space Coast Regional Airport,28.514799118042,-80.799201965332,34
KTKC,Tracy Municipal Airport,44.24909973144531,-95.6072998046875,1340
KTKI,Collin County Regional At Mc Kinney Airport,33.17789841,-96.59049988,585
KTKO,Mankato Airport,39.802799224853516,-98.22119903564453,1859
KTKV,Tomahawk Regional Airport,45.469101,-89.805702,1487
KTKX,Kennett Memorial Airport,36.2258987427,-90.0365982056,262
KTLH,Tallahassee Regional Airport,30.396499633789062,-84.35030364990234,81
KTLR,Mefford Field,36.15629959,-119.3259964,265
KTMA,Henry Tift Myers Airport,31.4290008545,-83.4885025024,355
KTMB,Kendall-Tamiami Executive Airport,25.6478996277,-80.432800293,8
KTME,Houston Executive Airport,29.807199478149414,-95.89790344238281,166
KTMK,Tillamook Airport,45.4182014465,-123.814002991,36
KTNP,Twentynine Palms Airport,34.13159943,-115.9459991,1888
KTNT,Dade Collier Training and Transition Airport,25.861799240112,-80.897003173828,13
KTNU,Newton Municipal Airport,41.67440032959,-93.021697998047,953
KTNX,Tonopah Test Range Airport,37.7988014221,-116.78099823,5549
KTOA,Zamperini Field,33.803398132324,-118.33999633789,103
KTOB,Dodge Center Airport,44.018001556396484,-92.83149719238281,1305
KTOC,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,996
KTOI,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398
KTOL,Toledo Express Airport,41.58679962,-83.80780029,683
KTOP,Philip Billard Municipal Airport,39.068698883057,-95.622497558594,881
KTOR,Torrington Municipal Airport,42.0644989,-104.1529999,4207
KTPA,Tampa International Airport,27.975500106811523,-82.533203125,26
KTPF,Peter O Knight Airport,27.915599822998,-82.44930267334,8
KTPH,Tonopah Airport,38.06019974,-117.086998,5430
KTPL,Draughon Miller Central Texas Regional Airport,31.15250015258789,-97.40779876708984,682
KTQE,Tekamah Municipal Airport,41.76350021362305,-96.17790222167969,1027
KTQH,Tahlequah Municipal Airport,35.92890167,-95.00450134,874
KTQK,Scott City Municipal Airport,38.474300384521484,-100.88500213623047,2963
KTRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519
KTRK,Truckee Tahoe Airport,39.319999694799996,-120.13999939,5900
KTRL,Terrell Municipal Airport,32.709201812744,-96.267402648926,474
KTRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115
KTRX,Trenton Municipal Airport,40.08349991,-93.59059906,758
KTSO,Carroll County-Tolson Airport,40.56190109,-81.07749939,1163
KTSP,Tehachapi Municipal Airport,35.134998321533,-118.43900299072,4001
KTTA,Sanford-Lee County Regional Airport,35.58369827,-79.10079956,246
KTTD,Portland Troutdale Airport,45.54940032959,-122.40100097656,39
KTTF,Custer Airport,41.93989944458008,-83.43470001220703,616
KTTN,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,213
KTTS,Nasa Shuttle Landing Facility Airport,28.614999771118164,-80.69450378417969,10
KTUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,677
KTUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,346
KTUS,Tucson International Airport,32.1161003112793,-110.94100189208984,2643
KTVB,Cabool Memorial Airport,37.13240051269531,-92.08399963378906,1220
